"CODIGOINE","SUPERFICIE","ALTITUD","LONGITUD_ETRS89","LATITUD_ETRS89","EDAD_MEDIA","de0.18","de19.67","masde68","de0.12","HOMBRES","MUJERES"
"41094",1238.48,119,-6.15767822,37.36979771,37.30787809,2204,5668,823,1637,4363,4332
"41095",68428.71,49,-5.78089198,37.17935222,40.53232386,10781,35127,6793,7277,26225,26476
"41096",2513.9,150,-6.07689896,37.41595233,41.34160305,1595,5293,972,984,3871,3989
"41097",5766.7202,30,-6.30651195,37.24619138,39.98136507,941,2921,592,668,2185,2269
"41098",470.0054,151,-6.14127425,37.3956232,39.97976571,1454,4284,835,976,3194,3379
"41099",15070.88,61,-5.711748,37.65723193,44.16337855,861,3090,915,560,2429,2437
"41100",3474.3276,469,-5.17565452,37.05037491,48.10668925,165,728,288,96,570,611
"41101",4114.22,17,-5.8734948,37.58785018,39.74897751,1667,5176,981,1055,3981,3843
"41102",1990.44,153,-5.71853155,37.38897534,39.43937818,4220,12509,2505,2927,9630,9604
"41901",2545.0489,157,-5.21129413,37.59873915,41.3368612,614,2207,486,428,1635,1672
"41902",11438.222,4,-6.16284896,37.13384448,40.65087451,1161,3990,738,814,2944,2945
"41903",3043.7068,60,-6.03991511,36.85104185,39.6922281,1731,5956,1011,1160,4391,4307
"42001",2343.0792,1140,-2.78291427,41.8079279,54.16352201,26,191,101,12,174,144
"42003",6747.0426,1051,-2.47377986,41.35106664,66.47916667,0,26,22,0,28,20
"42004",16493.3526,928,-1.91965608,41.85516951,46.93919145,491,1789,713,327,1526,1467
"42006",5245.2688,1008,-2.38569404,41.72414597,50.21465969,18,121,52,15,123,68
"42007",6056.3803,927,-3.30409188,41.72597032,67.13392857,2,47,63,2,60,52
"42008",8606.3878,1141,-2.52741712,41.25195347,58.14516129,6,28,28,5,38,24
"42009",4572.4192,1010,-2.32538048,41.67190859,54.96629213,7,57,25,5,47,42
"42010",632.5348,1127,-2.30977182,41.89982674,48.2,6,16,8,5,19,11
"42011",1186.6868,1053,-2.20662758,41.78155723,63.5,0,10,8,0,8,10
"42012",929.4091,1089,-2.31545582,41.87900102,67.03225806,0,17,14,0,17,14
"42013",2738.1816,1051,-2.30609736,41.8083039,55.08108108,4,19,14,3,21,16
"42014",3778.9891,1254,-2.36600839,41.9949653,64.84615385,2,37,26,1,36,29
"42015",3496.6585,1062,-2.33196346,41.42055303,70.3030303,1,11,21,0,19,14
"42016",1765.4405,1016,-2.25238838,41.65428893,62.52941176,0,10,7,0,13,4
"42017",990.1208,1052,-2.33881041,41.84999184,46.89385475,26,112,41,18,95,84
"42018",15910.5297,821,-2.26907314,41.28972183,66.41891892,1,66,81,1,86,62
"42019",10113.1478,1153,-2.46853304,41.94781382,52.4205298,60,371,173,46,346,258
"42020",16652.9152,950,-2.5329103,41.48699422,45.95041621,887,3478,1161,565,2795,2731
"42021",6785.764,980,-2.14622574,41.57392547,70.17142857,0,33,37,0,41,29
"42022",10598.9805,1019,-2.20003672,41.68247959,56.95726496,15,136,83,10,137,97
"42023",5462.3364,1111,-2.67075347,41.26399199,62.38333333,2,33,25,0,34,26
"42024",7775.8487,1064,-2.28015782,41.79938037,60.22222222,2,59,29,2,58,32
"42025",44154.0599,828,-2.27251266,41.21342108,51.36204576,183,856,447,116,794,692
"42026",3038.8819,1100,-2.84619177,41.34698772,56.38461538,3,14,9,1,12,14
"42027",4008.2753,1201,-2.40053876,41.94621759,58.82894737,3,50,23,1,48,28
"42028",2011.9162,1107,-2.37465534,41.89619981,51.09638554,9,53,21,7,43,40
"42029",11658,1130,-2.65774443,41.29530112,61.82517483,4,78,61,4,86,57
"42030",4505.2448,967,-2.62155522,41.45604643,57.23300971,6,60,37,4,64,39
"42031",5542.104,1097,-2.816464,41.29163674,66.81818182,0,11,11,0,15,7
"42032",4409.4472,920,-2.89624186,41.52652003,63.88356164,2,72,72,0,80,66
"42033",2061.9231,961,-2.88780926,41.55785814,68.25,1,20,27,0,30,18
"42034",4114.835,1391,-1.81145053,41.71763859,63,0,17,11,0,19,9
"42035",22017.968,933,-2.86072705,41.46478118,54.27937916,94,492,316,56,455,447
"42036",1756.102,998,-2.8584704,41.68138852,60.62222222,3,24,18,2,24,21
"42037",1647.9704,1046,-2.27158044,41.52840126,61.16666667,2,19,15,1,20,16
"42038",2339.5658,1017,-2.36494746,41.5537076,68.97142857,0,11,24,0,21,14
"42039",6257.2151,1131,-1.89661494,41.66535626,60.37603306,16,119,107,11,129,113
"42041",1853.4335,1021,-2.19417027,41.64614,65.45454545,0,13,20,0,18,15
"42042",514.6942,1032,-2.40834324,41.84728216,44.44067797,11,39,9,6,32,27
"42043",28935.1842,893,-3.07150788,41.5857756,46.9141252,826,3031,1127,530,2472,2512
"42044",1786.6318,992,-2.26969696,41.68170086,61.28571429,3,29,24,1,35,21
"42045",12414.0168,1151,-2.85071024,41.79473274,55.46629213,32,203,121,25,205,151
"42046",6482.0086,1063,-2.81885768,41.69834745,57.15686275,2,33,16,2,28,23
"42048",8436.0216,968,-2.7641585,41.40272389,65.83050847,1,31,27,0,38,21
"42049",4483.0161,1005,-2.29994818,41.70408274,65.36290323,4,56,64,4,72,52
"42050",2294.2238,972,-2.23890786,41.44431256,59.81818182,3,16,14,2,24,9
"42051",1631.1663,979,-1.99802473,41.55250766,65.78947368,0,8,11,0,9,10
"42052",1814.7431,1085,-3.09008831,41.38348216,54.76923077,0,11,2,0,9,4
"42053",2354.5842,1021,-3.09027549,41.42370985,64.91304348,0,11,12,0,15,8
"42054",1276.272,1175,-2.28181482,41.89442214,64.22222222,0,9,9,0,12,6
"42055",2808.184,1090,-3.03204425,41.79771472,57.23391813,11,99,61,5,91,80
"42056",1215.524,1204,-2.30546691,41.9199039,48.75862069,2,19,8,2,18,11
"42057",3880.7048,1013,-2.0592022,41.87708655,65.16574586,7,77,97,3,96,85
"42058",5298.1166,963,-3.49563009,41.55738726,63.53846154,0,63,54,0,67,50
"42059",1987.3094,944,-2.71848608,41.50700994,57.09090909,0,15,7,0,10,12
"42060",1801.87,1130,-2.17176515,41.9299683,59.94117647,0,23,11,0,21,13
"42061",7119.6247,1089,-2.64033678,41.81499999,53.846875,25,220,75,17,192,128
"42062",2102.6905,734,-2.0558932,41.93642234,70.75,0,7,13,0,13,7
"42063",3414.7709,835,-1.99887947,41.4060648,71.53061224,1,17,31,1,26,23
"42064",4618.3866,1037,-1.96554756,41.61898986,58.47777778,2,58,30,0,46,44
"42065",875.5531,1066,-2.32585113,41.86692137,57.86363636,1,15,6,0,16,6
"42068",5495.7211,960,-2.47549617,41.43491737,61.43209877,0,51,30,0,49,32
"42069",10436.0164,1209,-2.88162215,41.93553839,51.99885649,186,1037,526,105,907,842
"42070",2021.2579,1088,-2.9384844,41.74885856,63.17647059,0,18,16,0,20,14
"42071",13284.015,989,-2.42286212,41.6025354,59.55494505,5,110,67,3,99,83
"42073",2999.748,1308,-1.88933448,41.76315524,64,0,38,32,0,44,26
"42075",1636.4832,948,-1.94677074,41.90451683,68.27058824,0,38,47,0,46,39
"42076",11815.2714,884,-2.0221142,41.46338983,56.9826087,13,129,88,4,117,113
"42078",4483.9299,1197,-2.93123724,41.95586246,52.23618538,107,683,332,56,573,549
"42079",1944.2734,1081,-2.37088435,41.48684266,65.91304348,0,8,15,0,16,7
"42080",7253.6571,1034,-3.22091035,41.80215339,58.43529412,17,83,70,6,99,71
"42081",2197.3118,1033,-3.25914893,41.83090549,52.26285714,26,88,61,16,89,86
"42082",1045.3866,1259,-2.33453968,41.92712857,60.42857143,0,5,2,0,6,1
"42083",2567.9192,984,-2.51539468,41.42625614,68.8,0,11,14,0,14,11
"42084",1677.7579,962,-3.09258991,41.45235194,62.95,0,12,8,0,13,7
"42085",6053.9506,989,-3.18236149,41.71503179,65.22994652,1,88,98,0,107,80
"42086",4863.8506,1023,-3.32880948,41.50495659,57.02702703,1,25,11,0,22,15
"42087",881.5532,1029,-2.42878454,41.84870078,44.96363636,10,36,9,7,27,28
"42088",4224.2248,861,-2.18818245,41.42160886,62.92753623,2,33,34,0,40,29
"42089",2634.4462,1091,-2.41426702,41.86736187,54.51612903,5,36,21,3,30,32
"42090",5252.0516,936,-2.76327068,41.5680462,64.56043956,0,49,42,0,58,33
"42092",1121.6791,1145,-2.17925557,41.9346426,61.6875,3,37,24,2,36,28
"42093",918.5705,1007,-2.081702,41.8745668,58.75,0,29,11,0,27,13
"42094",7623.82,1015,-2.44643102,41.81534461,42.57986577,120,526,99,85,404,341
"42095",18982.7015,1053,-2.5241455,41.76543444,37.12143694,698,1669,194,498,1353,1208
"42096",6826.7581,1052,-2.22496387,41.62374405,56.48064516,25,178,107,13,170,140
"42097",1571.5919,1043,-3.00782929,41.4937965,46.11111111,4,20,3,3,19,8
"42098",2606.6569,1095,-3.01216578,41.76300543,66,0,4,5,0,7,2
"42100",2606.7793,1031,-2.10120195,41.73847452,63.81818182,1,18,14,0,22,11
"42103",18991.473,851,-3.40161621,41.6102456,51.85656836,79,440,227,54,409,337
"42105",2438.5553,1127,-3.24368904,41.3802434,59.26415094,4,21,28,3,27,26
"42106",789.943,1182,-2.27746403,41.87296762,57.69230769,1,7,5,0,9,4
"42107",5851.3196,919,-2.15609772,41.89886197,60.1875,2,47,31,2,47,33
"42108",3039.2841,1148,-2.30355264,41.46880855,69.92307692,0,6,7,0,7,6
"42110",4163.199,996,-2.04672705,41.84237065,59.41509434,3,32,18,1,30,23
"42111",6299.096,955,-2.63985508,41.50494385,59.46273292,21,164,137,10,168,154
"42113",20537.4207,1202,-2.43477074,41.17173495,49.86424731,98,455,191,66,365,379
"42115",5625.1364,1162,-2.51950738,41.18962264,53.75641026,6,50,22,3,47,31
"42116",4888.7551,938,-3.34600064,41.53591835,62.72340426,2,23,22,2,31,16
"42117",2739.1807,1095,-2.78776113,41.88548676,47.37724551,24,110,33,16,88,79
"42118",2291.4356,1061,-2.34635912,41.44441571,67.13043478,0,9,14,0,16,7
"42119",9703.7715,795,-2.16664342,41.36629258,55.36893204,23,99,84,19,107,99
"42120",16726.9427,1154,-3.19973878,41.36854561,56.98136646,8,97,56,6,106,55
"42121",5532.1621,1254,-2.75383548,42.08973629,62.81967213,1,30,30,1,39,22
"42123",6206.1556,1006,-2.41308866,41.41493405,55.85714286,18,112,73,13,107,96
"42124",365.6485,1029,-2.85944521,41.72471394,63.515625,0,36,28,0,37,27
"42125",1135.9279,1085,-2.91538332,41.78282782,51.17045455,11,52,25,4,54,34
"42127",3655.6199,1026,-3.09488236,41.72190219,62.06060606,2,17,14,1,20,13
"42128",1321.7329,1115,-2.29420498,41.84757347,57.46666667,2,27,16,2,26,19
"42129",2502.8202,1107,-3.00414711,41.83792709,49.21673004,95,507,187,51,423,366
"42130",2512.5569,1048,-2.39815474,41.52620694,63.56140351,0,31,26,0,38,19
"42131",2193.8404,1078,-2.35187864,41.52716208,62.50877193,5,26,26,3,31,26
"42132",9156.4546,1094,-2.03693634,41.71204053,62.01898734,9,81,68,4,81,77
"42134",9877.1403,1030,-1.98266592,41.78045744,43.93648163,637,2352,632,422,1879,1742
"42135",3992.1948,1292,-2.31345361,41.97010146,63.55405405,2,41,31,1,43,31
"42139",1938.5087,1052,-2.08222532,41.71740121,63.04166667,1,9,14,1,14,10
"42140",1294.259,1027,-2.11907233,41.63542852,66.0625,0,11,5,0,11,5
"42141",6430.2904,1300,-2.50451412,42.01253498,56.37719298,6,67,41,5,70,44
"42142",3679.7572,1053,-2.10548603,41.77288744,48.57142857,11,35,17,4,28,35
"42144",18392.1517,1023,-2.61506406,41.6401805,54.65720081,41,296,156,25,279,214
"42145",2996.4687,936,-2.975813,41.50812533,57.10884354,5,90,52,3,89,58
"42148",3847.1763,1029,-2.03768074,41.56851008,61,0,5,4,0,5,4
"42149",10136.5569,1028,-2.47580186,41.71724318,49.6993737,65,284,130,37,272,207
"42151",1037.9924,1134,-2.50511277,41.91367073,56.48717949,6,17,16,1,18,21
"42152",6730.7164,898,-2.99477243,41.47571867,56.25,6,53,29,3,50,38
"42153",2438.7872,1084,-2.7489828,41.33271107,76.93333333,0,5,10,0,10,5
"42154",3623.3888,1028,-2.37498707,41.8214266,52.38679245,9,70,27,4,64,42
"42155",17276.8007,1242,-2.9807003,41.31131878,66.70414201,2,86,81,0,102,67
"42156",2044.4114,1058,-2.0282367,41.59122776,58.9,0,21,9,0,20,10
"42157",2344.1926,1031,-2.79618813,41.35181949,77.45454545,0,4,7,0,8,3
"42158",5002.4624,1004,-2.84130741,41.63975277,55.30081301,12,70,41,5,74,49
"42159",1861.5657,1139,-2.53141528,41.92639078,61.94444444,0,22,14,0,24,12
"42160",12605.6256,1062,-2.64482631,41.90854159,57.64503817,18,143,101,11,141,121
"42161",269.4915,1095,-2.79945086,41.88991219,58.72340426,8,80,53,5,79,62
"42162",40671.407,876,-3.20832556,41.57528652,49.78119828,389,1863,769,221,1596,1425
"42163",2109.5698,938,-2.0269534,41.93734235,52.89655172,5,41,12,3,35,23
"42164",6058.1381,1034,-3.06674151,41.82930528,46.99471916,279,1350,454,165,1064,1019
"42165",17619.8994,1074,-2.23061853,42.02957743,44.80066445,94,392,116,65,336,266
"42166",3351.8037,1218,-2.44755639,42.06290067,59.82539683,3,38,22,3,41,22
"42167",4915.4666,765,-2.17674282,41.26130019,55.58596491,28,152,105,16,157,128
"42168",4540.9758,1073,-3.1441479,41.77007461,60.66981132,2,62,42,1,59,47
"42171",6016.3234,938,-2.20128032,41.49619212,62.21487603,9,52,60,5,67,54
"42172",1948.1948,1102,-2.38143929,41.46907428,54.79411765,5,16,13,3,19,15
"42173",27177.0537,1061,-2.46624798,41.76327912,44.47722538,6880,24821,7180,4466,18332,20549
"42174",6053.792,1107,-2.60238034,41.93233323,55.44623656,11,118,57,6,101,85
"42175",3918.8146,1195,-2.22324332,41.85245601,48,5,16,6,2,16,11
"42176",2086.6785,1056,-2.15074907,41.74104044,62.24137931,0,17,12,0,16,13
"42177",1806.6765,928,-2.84946085,41.53632285,66.04225352,1,30,40,0,40,31
"42178",5297.4826,1065,-2.96728384,41.78407869,66.85365854,4,52,67,2,70,53
"42181",6413.5627,997,-2.6446797,41.59547397,58.18390805,19,248,168,14,229,206
"42182",3691.1389,1026,-2.43228174,41.34762633,69.21276596,0,18,29,0,25,22
"42183",7796.2825,992,-2.26679149,41.58833222,64.98275862,3,53,60,0,66,50
"42184",4114.7532,864,-2.16385119,41.45536556,61.10169492,3,31,25,3,31,28
"42185",1745.9687,975,-2.8783399,41.67026918,73.73076923,0,9,17,0,14,12
"42187",5232.952,1045,-2.09028274,41.63020519,53.36764706,3,43,22,0,48,20
"42188",2051.093,1044,-2.10230544,41.87396429,58.0625,1,33,14,0,22,26
"42189",1712.699,967,-3.05104607,41.71722891,53.83018868,1,41,11,1,28,25
"42190",1407.5839,1098,-3.00857277,41.79186458,57.64948454,4,61,32,1,54,43
"42191",1946.0935,1123,-2.57395139,41.93939144,58.890625,6,117,69,6,106,86
"42192",1329.9303,1080,-2.17547489,41.81704097,60.45238095,0,28,14,0,30,12
"42193",484.5279,1120,-2.11536222,41.88838644,54.36842105,3,9,7,3,12,7
"42194",6298.2627,943,-3.04688058,41.67463593,67.8902439,1,73,90,0,74,90
"42195",5141.321,946,-2.96549722,41.57239081,60.00877193,6,61,47,4,66,48
"42196",3191.627,847,-2.10855879,41.93810472,52.55555556,0,8,1,0,6,3
"42197",3217.0141,936,-2.8081286,41.56381525,61.54666667,2,39,34,0,43,32
"42198",2292.8984,1265,-2.22313565,41.9388212,58.68,2,13,10,2,14,11
"42200",7159.1128,994,-2.69946683,41.45054774,61.45977011,5,44,38,4,55,32
"42201",1857.4431,1034,-2.4034041,41.80975179,61.17391304,0,17,6,0,14,9
"42202",1968.0235,1011,-2.25420123,41.49073807,67.80952381,0,9,12,0,12,9
"42204",5616.3434,998,-2.46114931,41.53401387,59.83018868,1,34,18,0,39,14
"42205",8133.8748,1180,-2.62755217,41.76490731,64.8,1,41,48,1,57,33
"42206",2143.0821,965,-3.06237402,41.46782012,64.57142857,0,4,3,0,5,2
"42207",1170.3026,1150,-2.56635986,41.91508066,47.28301887,9,35,9,2,28,25
"42208",2528.9792,1029,-2.14948571,41.78751587,64.90909091,0,9,13,0,14,8
"42209",12703.23,1006,-2.3507799,42.07584016,58.1048951,1,100,42,1,88,55
"42211",1437.443,1059,-2.35538583,41.8644161,54.74418605,8,49,29,6,51,35
"42212",6175.723,1025,-2.61028175,41.35310582,54.73239437,4,45,22,3,46,25
"42213",2156.5049,1005,-2.16134745,41.62424287,59.71428571,4,12,19,3,19,16
"42215",14306.3491,1108,-2.76272503,41.91179175,50.38288288,108,543,237,67,479,409
"42216",2430.5478,1208,-2.4087544,42.02433913,61.72413793,0,16,13,0,20,9
"42217",1661.2219,919,-1.85627285,41.83777612,60.7027027,4,19,14,1,24,13
"42218",5428.8507,991,-2.33930382,42.10175821,48.67741935,17,53,23,12,60,33
"42219",2495.036,1124,-2.52731183,41.21031897,63.60465116,1,24,18,1,25,18
"43001",7375.37,273,1.35854088,41.32933899,45.74356103,150,559,184,104,460,433
"43002",1956.8918,200,1.48632206,41.24598683,43.88034188,421,1481,438,263,1185,1155
"43003",2037.7719,822,1.08979953,41.25186573,39.60125261,116,305,58,79,247,232
"43004",4710.1191,70,0.48110591,40.54396913,44.81496859,1579,6020,1794,1055,4738,4655
"43005",4627.8446,244,1.1686586,41.26284738,41.65872555,1053,3329,781,718,2571,2592
"43006",2025.9974,14,0.50001936,40.88005368,49.41448931,121,486,235,72,420,422
"43007",2615.4494,258,1.04627339,41.20213628,43.09237875,167,555,144,101,445,421
"43008",6405.6234,336,0.40041426,40.87290535,50.69105691,48,215,106,27,199,170
"43009",3801.6035,373,0.97506058,41.20997627,44.97887715,287,1194,318,191,923,876
"43010",722.6749,262,1.30595357,41.29461031,45.41911765,69,256,83,47,195,213
"43011",602.7473,285,1.1140377,41.19796946,41.9713446,257,937,167,143,682,679
"43012",691.7546,36,1.37651077,41.14181475,42.29416388,1062,3311,716,714,2485,2604
"43013",6713.6616,20,0.80032416,40.88500221,45.12980979,1229,4251,1407,788,3473,3414
"43014",13765.2947,8,0.57831025,40.7103883,42.54700564,3939,13315,3318,2689,10331,10241
"43015",2090.4191,717,0.94876764,41.24259405,50.66666667,11,87,25,7,70,53
"43016",1420.5624,165,1.6039146,41.26839503,40.28675533,1203,3499,787,842,2822,2667
"43017",994.655,343,0.90976361,41.13745524,51.36296296,9,95,31,5,76,59
"43018",4287.9674,509,0.26106031,40.91008347,53.36383442,55,247,157,35,234,225
"43019",7432.0623,76,0.56756835,41.18022801,45.82307692,230,1130,330,162,868,822
"43020",1216.916,170,1.58024883,41.28011264,40.78660686,686,2003,432,448,1572,1549
"43021",2632.2104,468,1.22908667,41.41063655,45.85744235,87,289,101,60,254,223
"43022",12762.4802,379,0.30960103,41.09601302,48.43962848,298,1127,513,212,965,973
"43023",900.2839,263,0.7662584,41.16388072,49.92068966,33,180,77,17,146,144
"43024",826.4022,101,1.57640249,41.24172055,41.04605563,496,1347,350,329,1125,1068
"43025",6220.1569,18,0.51788672,40.97408691,51.58668516,77,433,211,43,345,376
"43026",2316.5802,26,0.63627009,41.05607396,46.76450512,170,744,258,111,631,541
"43027",1407.5267,367,0.72308182,41.27995323,49.01843318,36,122,59,25,117,100
"43028",3271.1048,187,1.4876814,41.28071936,44.03583815,632,2187,641,416,1846,1614
"43029",1453.71,430,1.15888033,41.43853695,48.31233596,53,238,90,34,199,182
"43030",2499.9985,177,1.44017605,41.22066394,41.25567322,144,428,89,105,333,328
"43031",832.446,244,1.01959446,41.172479,42.37644231,448,1275,357,314,1057,1023
"43032",3464.0695,288,0.38480895,41.00928813,53.68801314,71,328,210,39,306,303
"43033",1195.0951,195,0.98977859,41.13628467,40.39332096,237,712,129,155,566,512
"43034",637.1004,237,1.341243,41.26878665,43.76488095,130,404,138,104,335,337
"43035",3121.2483,356,0.73354855,41.24729402,47.1618123,52,184,73,38,159,150
"43036",2681.3013,494,1.27724348,41.39524505,43.83819629,217,704,210,124,592,539
"43037",2018.0419,65,1.56834858,41.20171757,43.25102418,4600,16157,4141,3101,12541,12357
"43038",3508.0932,24,1.05179778,41.0744517,41.15900167,6902,21450,4503,4752,16099,16756
"43039",1339.5478,751,1.0277582,41.29518885,50.24509804,9,68,25,6,54,48
"43040",2238.5143,227,0.78147084,41.10009872,48.85856079,51,248,104,36,201,202
"43041",4275.4544,323,0.25016813,41.03861398,53.77777778,23,136,75,14,118,116
"43042",517.22,230,1.09658367,41.18134308,40.66303966,644,1894,311,394,1425,1424
"43043",2648.1194,57,1.32577164,41.17518225,41.60127029,854,2895,502,582,2195,2056
"43044",10862.9777,363,0.28236554,40.6361383,44.06564048,998,3655,999,644,2837,2815
"43045",1437.9547,432,0.88760634,41.09948239,48.17647059,18,118,34,12,91,79
"43046",2903.9481,703,1.29117543,41.51808238,51.36036036,8,80,23,6,57,54
"43047",3137.7825,83,1.21237597,41.1540946,39.53426767,1457,4251,785,1013,3368,3125
"43048",5347.2912,297,0.47510831,41.07667505,47.74458058,158,641,262,98,566,495
"43049",6290.1289,531,0.90556711,41.26509943,47.29905561,133,625,195,88,503,450
"43050",1040.9892,46,1.44203046,41.16812938,45.43145743,602,2135,728,417,1761,1704
"43051",965.0022,9,1.63406068,41.19786799,44.68283365,2228,7435,2378,1450,5902,6139
"43052",3247.7438,14,0.49044263,40.90831714,49.08417508,160,734,294,91,578,610
"43053",1363.2252,267,0.93107457,41.14590126,47.80246914,29,159,55,21,140,103
"43054",5716.8384,412,1.10289096,41.39649294,45.18743344,644,2371,741,430,1807,1949
"43055",3202.0165,361,0.82092617,41.1456084,44.38829787,542,1725,553,374,1409,1411
"43056",5647.6293,487,0.47339174,41.16245578,52.77142857,120,555,305,84,482,498
"43057",1600.2634,760,1.00460558,41.2777934,53.61904762,1,29,12,1,27,15
"43058",1867.0779,575,0.73158797,41.21634383,56.32352941,3,64,35,1,59,43
"43059",2267.361,495,1.2652229,41.37180801,43.84848485,70,199,61,43,160,170
"43060",11598.038,43,0.55033997,41.23110222,49.00554785,459,2267,879,298,1807,1798
"43061",1654.0991,858,1.2388451,41.49449724,62.46666667,0,24,21,0,27,18
"43062",1737.98,123,0.52037477,40.67159733,51.04785894,46,247,104,28,208,189
"43063",2742.3132,112,0.46296985,40.68080737,48.65229485,95,444,180,64,370,349
"43064",7105.0585,369,0.43767923,41.05266475,44.74128197,526,1884,601,370,1540,1471
"43065",5204.5452,46,0.65094039,41.1370325,49.3747646,77,315,139,52,269,262
"43066",302.3059,130,1.24821947,41.20750102,46.29896907,24,139,31,19,95,99
"43067",1572.0502,26,0.63272566,41.04176095,50.13642214,100,483,194,56,406,371
"43068",3393.962,168,0.46877358,40.65530889,51.55263158,73,343,192,48,307,301
"43069",1337.799,320,0.77693706,41.19314399,48.34599156,30,152,55,14,128,109
